id,date,image_url,content,content_translation,image_description,extended_text,reply_count,like_count,topic,negative_score,neutral_score,positive_score,x,y
10,2023-06-01,https://scontent.cdninstagram.com/v/t51.2885-15/350659132_787577099736611_4025795494887779362_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=aZjM6umuk1cAX-dumoP&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfAdj42mvMBKXu6maGVeW0RxR3dqhoDy9sY1fJN-iNQisw&oe=647D207F,"Nimzoindisch Rubinsteinvariante – der Weg zur Hübner-Variante, Angriff gegen den unrochierten König über die Diagonale a4-e8 und Berichte von den Deutsche Schulschachmeisterschaften WK Grundschulen und WK Grundschulen Mädchen und noch vieles mehr erwarten euch in der Juni-Ausgabe JugendSchach! #schach #chess #schachtraining #chesstraining #schachaufgaben #chessexercises #jugendschach #kinderschach

https://www.jugendschach.com/jugendschach-ausgabe-06-2023/","Nimzoindisch Rubinsteinvariante – der Weg zur Hübner-Variante, Angriff gegen den unrochierten König über die Diagonale a4-e8 und Berichte von den Deutsche Schulschachmeisterschaften WK Grundschulen und WK Grundschulen Mädchen und noch vieles mehr erwarten euch in der Juni-Ausgabe JugendSchach! #schach #chess #schachtraining #chesstraining #schachaufgaben #chessexercises #jugendschach #kinderschach

https://www.jugendschach.com/jugendschach-ausgabe-06-2023/",a close up of a poster with a bunch of children playing chess,"Nimzoindisch Rubinsteinvariante – der Weg zur Hübner-Variante, Angriff gegen den unrochierten König über die Diagonale a4-e8 und Berichte von den Deutsche Schulschachmeisterschaften WK Grundschulen und WK Grundschulen Mädchen und noch vieles mehr erwarten euch in der Juni-Ausgabe JugendSchach! #schach #chess #schachtraining #chesstraining #schachaufgaben #chessexercises #jugendschach #kinderschach

https://www.jugendschach.com/jugendschach-ausgabe-06-2023/. Image description: a close up of a poster with a bunch of children playing chess",0,0,4,0.03375968709588051,0.8266375064849854,0.13960279524326324,11.387115,6.9168105
11,2023-06-01,https://scontent.cdninstagram.com/v/t51.29350-15/350253438_768076921518465_5542885273795193060_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=_i4mjJ5qdpYAX-RMe5P&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfDl5pXfyyy9-uz1XXWlrvpZZV0GqawE3i3H7dRipyZjaQ&oe=647E2667,"Easy To Win, Easy To Play!
.
.
The Game For All Ages
.
.
📲Play & Win On The FSLGamer...🎮
.
.
sign up and get rs. 10 bonus 🤑💰
.
.
..
download the fsl gamer app now
www.fslgamer.com
.
.
This game can be habit-forming, addictive or financially risky.
You are requested to play responsibly.
.
.
.
#gaming #gamer #ps #playstation #videogames #game #xbox #games #twitch #fortnite #ludoking #memes #pcgaming #gamers #oscars #gamingcommunity #youtube #rummy #poker #chess #videogame #esports #bhfyp #ludo #cricket #cricketgame #ludocricket #cricketludo #fslgamer","Easy To Win, Easy To Play!
.
.
The Game For All Ages
.
.
📲Play & Win On The FSLGamer...🎮
.
.
sign up and get rs. 10 bonus 🤑💰
.
.
..
download the fsl gamer app now
www.fslgamer.com
.
.
This game can be habit-forming, addictive or financially risky.
You are requested to play responsibly.
.
.
.
#gaming #gamer #ps #playstation #videogames #game #xbox #games #twitch #fortnite #ludoking #memes #pcgaming #gamers #oscars #gamingcommunity #youtube #rummy #poker #chess #videogame #esports #bhfyp #ludo #cricket #cricketgame #ludocricket #cricketludo #fslgamer",a black and gold casino game with a gold button and a black background,"Easy To Win, Easy To Play!
.
.
The Game For All Ages
.
.
📲Play & Win On The FSLGamer...🎮
.
.
sign up and get rs. 10 bonus 🤑💰
.
.
..
download the fsl gamer app now
www.fslgamer.com
.
.
This game can be habit-forming, addictive or financially risky.
You are requested to play responsibly.
.
.
.
#gaming #gamer #ps #playstation #videogames #game #xbox #games #twitch #fortnite #ludoking #memes #pcgaming #gamers #oscars #gamingcommunity #youtube #rummy #poker #chess #videogame #esports #bhfyp #ludo #cricket #cricketgame #ludocricket #cricketludo #fslgamer. Image description: a black and gold casino game with a gold button and a black background",2,0,21,0.008583061397075653,0.3072604238986969,0.6841565370559692,4.5543914,4.112602
12,2023-06-01,https://scontent.cdninstagram.com/v/t51.29350-15/350562714_786589039530073_7895167902053102601_n.heic?stp=dst-jpg&_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=7xkCZ9Pn0OgAX8XvKO3&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfDTx8MnscbID7h879ttvUFtbaQ2AA7GdOlLmgxYKfQVKg&oe=647DBBFA,"سلام شطرنجی های عزیز پیجهای هیات شطرنجهای شهرهای مختلف و کسانی که در راستای شطرنج ایران عزیز زحمت میکشند ممنون میشوم پیجهای شطرنجی را زیر این پست تگ کنید تا هم از حضور ما مطلع شوند و هم تبلیغات رایگان و پر بازده داشته باشند ممنون از همکاری شما .
دوستدار شما طاهری ♣️mrtime
♟️♟️♟️♟️♟️♟️♟️♟️♟️♟️♟️♟️

chesstornoment

#شطرنج #شطرنج_ایران #فدراسیون_شطرنج_ایران #شطرنجباز #شطرنج_آنلاین #شطرنج_ایرانی #شطرنج_کودک #شطرنج_مازندران #شطرنج_گیلان #شطرنج_گلستان #شطرنج_رامسر #شطرنج_لنگرود #شطرنج_رشت #شطرنج_ساری #مربیگری_شطرنج #داوری_شطرنج
#chess #chesstornoment #fide 
#شطرنج_مسابقات #شطرنج_سریع #شطرنج_ریتد #شطرنج_رپید #شطرنج_استاندارد #شطرنج_فیشر #استادبزرگ_شطرنج #استادفیده #داورفیده #شطرنج_برق_آسا #شطرنج_قهرمانی","سلام شطرنجی های عزیز پیجهای هیات شطرنجهای شهرهای مختلف و کسانی که در راستای شطرنج ایران عزیز زحمت میکشند ممنون میشوم پیجهای شطرنجی را زیر این پست تگ کنید تا هم از حضور ما مطلع شوند و هم تبلیغات رایگان و پر بازده داشته باشند ممنون از همکاری شما .
دوستدار شما طاهری ♣️mrtime
♟️♟️♟️♟️♟️♟️♟️♟️♟️♟️♟️♟️

chesstornoment

#شطرنج #شطرنج_ایران #فدراسیون_شطرنج_ایران #شطرنجباز #شطرنج_آنلاین #شطرنج_ایرانی #شطرنج_کودک #شطرنج_مازندران #شطرنج_گیلان #شطرنج_گلستان #شطرنج_رامسر #شطرنج_لنگرود #شطرنج_رشت #شطرنج_ساری #مربیگری_شطرنج #داوری_شطرنج
#chess #chesstornoment #fide 
#شطرنج_مسابقات #شطرنج_سریع #شطرنج_ریتد #شطرنج_رپید #شطرنج_استاندارد #شطرنج_فیشر #استادبزرگ_شطرنج #استادفیده #داورفیده #شطرنج_برق_آسا #شطرنج_قهرمانی",a black shirt with a chess board and a chess piece,"سلام شطرنجی های عزیز پیجهای هیات شطرنجهای شهرهای مختلف و کسانی که در راستای شطرنج ایران عزیز زحمت میکشند ممنون میشوم پیجهای شطرنجی را زیر این پست تگ کنید تا هم از حضور ما مطلع شوند و هم تبلیغات رایگان و پر بازده داشته باشند ممنون از همکاری شما .
دوستدار شما طاهری ♣️mrtime
♟️♟️♟️♟️♟️♟️♟️♟️♟️♟️♟️♟️

chesstornoment

#شطرنج #شطرنج_ایران #فدراسیون_شطرنج_ایران #شطرنجباز #شطرنج_آنلاین #شطرنج_ایرانی #شطرنج_کودک #شطرنج_مازندران #شطرنج_گیلان #شطرنج_گلستان #شطرنج_رامسر #شطرنج_لنگرود #شطرنج_رشت #شطرنج_ساری #مربیگری_شطرنج #داوری_شطرنج
#chess #chesstornoment #fide 
#شطرنج_مسابقات #شطرنج_سریع #شطرنج_ریتد #شطرنج_رپید #شطرنج_استاندارد #شطرنج_فیشر #استادبزرگ_شطرنج #استادفیده #داورفیده #شطرنج_برق_آسا #شطرنج_قهرمانی. Image description: a black shirt with a chess board and a chess piece",11,7,-1,0.16828207671642303,0.7300509214401245,0.1016668975353241,12.796785,6.1903925
13,2023-06-01,https://scontent.cdninstagram.com/v/t51.29350-15/350578218_985356036121904_1359669450359449913_n.webp?stp=dst-jpg&_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=im2LsGfooP4AX-j8Mbk&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfDTTqJUuGtJ9vBzrwJGJsWrr-87NxB6QN0uc9dEj7dtwA&oe=647CAA87,"Think 💙🖤
.
.
.
.
.
.
.
#tshirt #design #fashion #etsy #chess #think","Think 💙🖤
.
.
.
.
.
.
.
#tshirt #design #fashion #etsy #chess #think",a black t - shirt with a graphic of a city skyline,"Think 💙🖤
.
.
.
.
.
.
.
#tshirt #design #fashion #etsy #chess #think. Image description: a black t - shirt with a graphic of a city skyline",0,1,22,0.022305438295006752,0.7375762462615967,0.2401183843612671,16.705698,3.8696382
14,2023-06-01,https://scontent.cdninstagram.com/v/t51.29350-15/350434319_554122070268570_7594782876989894573_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ckO25MEdDuwAX8rccCy&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfBVrXpsNWvGYDZbqO_Snr0XFMmY8DH7p-uxQEFmcqK25A&oe=647CE5F4,"♟🤫♟
Move in silence,
Only speak when it’s time to say checkmate …

#workout #training #rowing #volleyballplayer #atlete #chess #volleyballgirls","♟🤫♟
Move in silence,
Only speak when it’s time to say checkmate …

#workout #training #rowing #volleyballplayer #atlete #chess #volleyballgirls",there is a woman sitting on a bench in a gym,"♟🤫♟
Move in silence,
Only speak when it’s time to say checkmate …

#workout #training #rowing #volleyballplayer #atlete #chess #volleyballgirls. Image description: there is a woman sitting on a bench in a gym",19,630,24,0.053558915853500366,0.8988407850265503,0.04760032892227173,14.173989,5.621598
15,2023-06-01,https://scontent.cdninstagram.com/v/t51.29350-15/350463387_533885502104454_6148529361337083155_n.webp?stp=dst-jpg&_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=PMPg38JWJsAAX-S-YKy&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfBRMFje7AB1cMxeRgSzcYEHD8TJaYMBHRTt17z8-tnz_Q&oe=647E000F,"This original art is available for purchase
Dm for oder 
#mandala #art artistworld376
#mandalaartist #doodle #doodleart #doodleartist #artist #artistsoninstagram #artgallery #artexhibition #artworld #artstudio #artwork #artlovers #artoftheday #instagood #instagram #reels #reelsvideo #reelsviral #reel #reelsindia #chess #hourse #chessboard #drawing #black #white #color","This original art is available for purchase
Dm for oder 
#mandala #art artistworld376
#mandalaartist #doodle #doodleart #doodleartist #artist #artistsoninstagram #artgallery #artexhibition #artworld #artstudio #artwork #artlovers #artoftheday #instagood #instagram #reels #reelsvideo #reelsviral #reel #reelsindia #chess #hourse #chessboard #drawing #black #white #color",a close up of a picture of a horse with a number on it,"This original art is available for purchase
Dm for oder 
#mandala #art artistworld376
#mandalaartist #doodle #doodleart #doodleartist #artist #artistsoninstagram #artgallery #artexhibition #artworld #artstudio #artwork #artlovers #artoftheday #instagood #instagram #reels #reelsvideo #reelsviral #reel #reelsindia #chess #hourse #chessboard #drawing #black #white #color. Image description: a close up of a picture of a horse with a number on it",1,9,5,0.012458877637982368,0.8318102359771729,0.15573091804981232,16.073196,5.0811
16,2023-06-01,https://scontent.cdninstagram.com/v/t51.29350-15/350642782_590855696214402_5397667167106970622_n.webp?stp=dst-jpg&_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Fq_9yXT3cmkAX_vEe50&_nc_oc=AQmp9MincgJVEgrrXniGcgKMNUgl0hrPxSGz4GQznXo8x488spyssMOQRgtsl7UvZsY&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfCC4GWBZxVa4FD70qv25Vsr3wclLr7cRdVCptVgJ0O5qg&oe=647DF6D8,"This is how you can propose a chess player
.
.
.
Don't forget to like and follow
.
.
.
chessplz
.
.
chessplz
chessplz
chessplz
.
.
.
Tags:-IGNORE🚫
#chess #chessplayers #chesstactics #chessstrategy #chesstraps #chessmemes #checkmate #chesslover #chesslife #chessboard #chessclub #chesscommunity #chessworld #chessgenius #chesslove #chessaddict #chessproblems #chesscoach #chessmaster #chessopening #chessendgame #chessenthusiast #chessinspiration #chessknowledge #chessmania #chessfun #chessart #chesschallenge","This is how you can propose a chess player
.
.
.
Don't forget to like and follow
.
.
.
chessplz
.
.
chessplz
chessplz
chessplz
.
.
.
Tags:-IGNORE🚫
#chess #chessplayers #chesstactics #chessstrategy #chesstraps #chessmemes #checkmate #chesslover #chesslife #chessboard #chessclub #chesscommunity #chessworld #chessgenius #chesslove #chessaddict #chessproblems #chesscoach #chessmaster #chessopening #chessendgame #chessenthusiast #chessinspiration #chessknowledge #chessmania #chessfun #chessart #chesschallenge",arafed image of a man and woman with a caption that reads are you a pawn,"This is how you can propose a chess player
.
.
.
Don't forget to like and follow
.
.
.
chessplz
.
.
chessplz
chessplz
chessplz
.
.
.
Tags:-IGNORE🚫
#chess #chessplayers #chesstactics #chessstrategy #chesstraps #chessmemes #checkmate #chesslover #chesslife #chessboard #chessclub #chesscommunity #chessworld #chessgenius #chesslove #chessaddict #chessproblems #chesscoach #chessmaster #chessopening #chessendgame #chessenthusiast #chessinspiration #chessknowledge #chessmania #chessfun #chessart #chesschallenge. Image description: arafed image of a man and woman with a caption that reads are you a pawn",2,251,3,0.023150909692049026,0.6177595853805542,0.35908955335617065,11.482259,0.6594276
17,2023-06-01,https://scontent.cdninstagram.com/v/t51.29350-15/350535868_799509034957788_9078745576718461929_n.webp?stp=dst-jpg&_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Cmkc7-dnLjgAX8wmo_X&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfDJTlt3GE8NJzjPO5uAEbO-Gczw5RHDiM9rI0J7dRRQKg&oe=647D42A5,"Happy Madaraka Day to y'all.
.
.
.
 .
.
#elitechessventures #EliteChessVentures #chessforbeginners #madarakaday #chess #fhessmaster #chessgame #grandmaster #chessboard","Happy Madaraka Day to y'all.
.
.
.
 .
.
#elitechessventures #EliteChessVentures #chessforbeginners #madarakaday #chess #fhessmaster #chessgame #grandmaster #chessboard",a close up of a chess board with a flag on it,"Happy Madaraka Day to y'all.
.
.
.
 .
.
#elitechessventures #EliteChessVentures #chessforbeginners #madarakaday #chess #fhessmaster #chessgame #grandmaster #chessboard. Image description: a close up of a chess board with a flag on it",0,3,6,0.002395467832684517,0.05715963616967201,0.9404449462890625,12.453957,2.0756652
18,2023-06-01,https://scontent.cdninstagram.com/v/t51.29350-15/350460262_1443883586417340_7349579619506706951_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=gW9FlppmzzIAX81mQgG&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfAz0ydnTf5ncU2WdbAM7rVT3-Txe4-dO2cuO9M0Sol_cg&oe=647CADDD,"Gaston chess movement ♟️
Do not pay attention to my tail 😻

#cat #cats #chess #black #white #catlover #oldschool","Gaston chess movement ♟️
Do not pay attention to my tail 😻

#cat #cats #chess #black #white #catlover #oldschool",there is a cat sitting on the stairs of a house,"Gaston chess movement ♟️
Do not pay attention to my tail 😻

#cat #cats #chess #black #white #catlover #oldschool. Image description: there is a cat sitting on the stairs of a house",2,3,26,0.049835026264190674,0.8322485089302063,0.11791644245386124,13.803862,4.424167
19,2023-06-01,https://scontent.cdninstagram.com/v/t51.29350-15/350380491_199487273036846_1626929254686750599_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=AWwzVTT6CyUAX9FJxyx&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfA0bzhq2d5HpIGGuQauuFahxO35-pA3Tp8mHI6gnXFF_Q&oe=647DDD8F,#boys #friends #classmates #home #happybirthday #happy #gift #chess #super__cuties,#boys #friends #classmates #home #happybirthday #happy #gift #chess #super__cuties,there are two boys sitting at a table playing chess,#boys #friends #classmates #home #happybirthday #happy #gift #chess #super__cuties. Image description: there are two boys sitting at a table playing chess,0,3,27,0.00197807140648365,0.025971272960305214,0.9720507264137268,12.846057,4.8261986
20,2023-06-01,https://scontent.cdninstagram.com/v/t51.29350-15/350456059_1059768654986683_6016634473125594139_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=YkxQAFOENI8AX_y6QHU&_nc_oc=AQmO5pGVQFy7ohz90I1FaA18xELTb946XcCgoRlfPV8moXeap5QlKqWqtg5Vko4lVTY&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfBZoQJsDMkTaYTgRWhX8FmXvUGkABCnYQuyyN8D9kYeyw&oe=647E533D,#boy #home #happybirthday #happy #gift #chess #super__cuties,#boy #home #happybirthday #happy #gift #chess #super__cuties,there is a young boy standing in front of a table with chess pieces,#boy #home #happybirthday #happy #gift #chess #super__cuties. Image description: there is a young boy standing in front of a table with chess pieces,0,4,27,0.002125120023265481,0.02932143770158291,0.968553364276886,12.820108,4.890672
21,2023-06-01,https://scontent.cdninstagram.com/v/t51.29350-15/350250692_1244829879726072_4679814915476437749_n.webp?stp=dst-jpg&_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=tehQB_ZQ4F0AX-aa3og&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfBFPByXu2nsL9cvpt-F_8_FHWXJ9aB5glyWCF81MieSbQ&oe=647CF0B0,#strategy #chess #king #sucess #mindset #mindfulness #motivation #magic #blackandwhite #black #white #luxembourg #paris #london #barcelona #milano #geneva #riodejaneiro #instagood #instalove #instafashion #instadaily #instalike #instamood #smile #play #enjoy #blessed #fitness,#strategy #chess #king #sucess #mindset #mindfulness #motivation #magic #blackandwhite #black #white #luxembourg #paris #london #barcelona #milano #geneva #riodejaneiro #instagood #instalove #instafashion #instadaily #instalike #instamood #smile #play #enjoy #blessed #fitness,chess pieces on a chess board with a black and white photo,#strategy #chess #king #sucess #mindset #mindfulness #motivation #magic #blackandwhite #black #white #luxembourg #paris #london #barcelona #milano #geneva #riodejaneiro #instagood #instalove #instafashion #instadaily #instalike #instamood #smile #play #enjoy #blessed #fitness. Image description: chess pieces on a chess board with a black and white photo,4,4,35,0.009015681222081184,0.41599583625793457,0.5749884843826294,14.973486,5.181768
22,2023-06-01,https://scontent.cdninstagram.com/v/t51.29350-15/351017155_1399115747312222_6444038363994810192_n.webp?stp=dst-jpg&_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=SNq5luqNFU0AX9_KG06&_nc_oc=AQlAFRxU9avZYmO0bMeiG7Fn6332mr5tEFu6jJ4rNorJJQR_8Xj9dcA65ZRqLGgIrTE&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfAcKxUkdPF3BinOifVl3VtmdGPJKFIBnUto_nQblVhdUg&oe=647E0A76,"When you and your family are going our of town, among the things you shouldn't forget are games from magnificgameskenya 
🤸
🤸
🤸
Get ready for the best family game night as you laugh and learn new things about each other with this fun card game.
🤸
See who really knows the family best as you answer fun questions about each other while sparking interesting conversations.
🤸
Create hilarious family memories as you compete and perform silly challenges together.
🤸
Super easy to learn and play - a perfect game for families with kids 8yrs and up, teens and adults.
𝗔 𝗽𝗮𝗰𝗸 𝗵𝗮𝘀 𝟮𝟬𝟬 𝗰𝗮𝗿𝗱𝘀
🤸
Purchase these cards for your game nights with you and your family at only 𝗞𝘀𝗵.𝟮,𝟱𝟬𝟬
🤸
You can reach us on 0727429928 for your orders or visit us at Moi Avenue Ebrahims Shopping Mall Shop E5 on 1st floor 
🤸

#doordrink #doordrinkgame #kenya #kenyanmemes #gamenights #neverhaveievergame #gamenight254 #chess #chessgame #kidsgames #nairobikenya #nairobifashion #nairobi #truthordrink #monopoly #monopolygame #monopolymondays #snakesandladders #drunkentower #thesecardswillgetyoudrunk #thesecardswillgetyoudrunkgame #boardgameskenya #doyoureallyknowyourfamily #youlaughyoudrink","When you and your family are going our of town, among the things you shouldn't forget are games from magnificgameskenya 
🤸
🤸
🤸
Get ready for the best family game night as you laugh and learn new things about each other with this fun card game.
🤸
See who really knows the family best as you answer fun questions about each other while sparking interesting conversations.
🤸
Create hilarious family memories as you compete and perform silly challenges together.
🤸
Super easy to learn and play - a perfect game for families with kids 8yrs and up, teens and adults.
𝗔 𝗽𝗮𝗰𝗸 𝗵𝗮𝘀 𝟮𝟬𝟬 𝗰𝗮𝗿𝗱𝘀
🤸
Purchase these cards for your game nights with you and your family at only 𝗞𝘀𝗵.𝟮,𝟱𝟬𝟬
🤸
You can reach us on 0727429928 for your orders or visit us at Moi Avenue Ebrahims Shopping Mall Shop E5 on 1st floor 
🤸

#doordrink #doordrinkgame #kenya #kenyanmemes #gamenights #neverhaveievergame #gamenight254 #chess #chessgame #kidsgames #nairobikenya #nairobifashion #nairobi #truthordrink #monopoly #monopolygame #monopolymondays #snakesandladders #drunkentower #thesecardswillgetyoudrunk #thesecardswillgetyoudrunkgame #boardgameskenya #doyoureallyknowyourfamily #youlaughyoudrink",there are a lot of things on the table with a picture of a family,"When you and your family are going our of town, among the things you shouldn't forget are games from magnificgameskenya 
🤸
🤸
🤸
Get ready for the best family game night as you laugh and learn new things about each other with this fun card game.
🤸
See who really knows the family best as you answer fun questions about each other while sparking interesting conversations.
🤸
Create hilarious family memories as you compete and perform silly challenges together.
🤸
Super easy to learn and play - a perfect game for families with kids 8yrs and up, teens and adults.
𝗔 𝗽𝗮𝗰𝗸 𝗵𝗮𝘀 𝟮𝟬𝟬 𝗰𝗮𝗿𝗱𝘀
🤸
Purchase these cards for your game nights with you and your family at only 𝗞𝘀𝗵.𝟮,𝟱𝟬𝟬
🤸
You can reach us on 0727429928 for your orders or visit us at Moi Avenue Ebrahims Shopping Mall Shop E5 on 1st floor 
🤸

#doordrink #doordrinkgame #kenya #kenyanmemes #gamenights #neverhaveievergame #gamenight254 #chess #chessgame #kidsgames #nairobikenya #nairobifashion #nairobi #truthordrink #monopoly #monopolygame #monopolymondays #snakesandladders #drunkentower #thesecardswillgetyoudrunk #thesecardswillgetyoudrunkgame #boardgameskenya #doyoureallyknowyourfamily #youlaughyoudrink. Image description: there are a lot of things on the table with a picture of a family",0,0,21,0.003211086383089423,0.09040824323892593,0.9063806533813477,4.6087213,4.076044
23,2023-06-01,https://scontent.cdninstagram.com/v/t39.30808-6/350807519_2905891392878848_93711187650634744_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Em79t71hBQIAX-SH1Jq&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfBoqNZ1SBJq5Zs-77KdXWZ3YLOqNIm74xG6f6rcpbTAmw&oe=647D87A7,"🌡🔥 Alireza a eu très chaud hier contre Mamedyarov au Norway Chess !

📷 Lennart Ootes
#NorwayChess #chess #échecs #Ajedrez #chesslover #instachess #Carlsen","🌡🔥 Alireza a eu très chaud hier contre Mamedyarov au Norway Chess !

📷 Lennart Ootes
#NorwayChess #chess #échecs #Ajedrez #chesslover #instachess #Carlsen",there is a man wearing a tie and glasses with a quote,"🌡🔥 Alireza a eu très chaud hier contre Mamedyarov au Norway Chess !

📷 Lennart Ootes
#NorwayChess #chess #échecs #Ajedrez #chesslover #instachess #Carlsen. Image description: there is a man wearing a tie and glasses with a quote",0,13,10,0.00893185194581747,0.7490218281745911,0.2420462667942047,11.193439,5.024282
24,2023-06-01,https://scontent.cdninstagram.com/v/t51.29350-15/350655070_801564131178087_9012099408446713493_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=y8Yw9tO6OjcAX954mKN&_nc_oc=AQnjufD4mirb9Fbfucyv0EpPh5zSjPZBlhKfF4328wxSwPPeFb61Gvqc-S29vyVG7p4&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfBmPOPUtgjgaND8X2B4uMJ-lfs3Aq0x0dx3xQxmvu8o-w&oe=647E3DB4,#chessbaseindia #chess #chessplayer #chessmaster,#chessbaseindia #chess #chessplayer #chessmaster,two men standing next to each other in a mall,#chessbaseindia #chess #chessplayer #chessmaster. Image description: two men standing next to each other in a mall,0,45,-1,0.03532847389578819,0.9095068573951721,0.05516470596194267,12.011703,4.91253
25,2023-06-01,https://scontent.cdninstagram.com/v/t51.29350-15/350491256_793308195768357_2471422213510346976_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=rSZbsNm9J48AX_hesag&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfD311jrfO6Ej4yaNkxo1EQIaCjwh2hlqH7xDofHt9INQw&oe=647CCBEF,"Dzień dobry w czwartek! ☀️

👉 Tydzień temu rozpoczęliśmy serię 𝟏𝟎-𝐭𝐤𝐢 𝐧𝐚𝐣𝐥𝐞𝐩𝐬𝐳𝐲𝐜𝐡 𝐰𝐚𝐫𝐜𝐚𝐛𝐢𝐬𝐭ó𝐰 z Polski, zatem czas na kontynuację! 🇵🇱 

👱‍♂️ Numer 9, to reprezentant klubu Czarna Damka Lututów - Mariusz Ślęzak. 🔝

#ccgames #chess #checkers #warcaby #draughts #draughtsportrait","Dzień dobry w czwartek! ☀️

👉 Tydzień temu rozpoczęliśmy serię 𝟏𝟎-𝐭𝐤𝐢 𝐧𝐚𝐣𝐥𝐞𝐩𝐬𝐳𝐲𝐜𝐡 𝐰𝐚𝐫𝐜𝐚𝐛𝐢𝐬𝐭ó𝐰 z Polski, zatem czas na kontynuację! 🇵🇱 

👱‍♂️ Numer 9, to reprezentant klubu Czarna Damka Lututów - Mariusz Ślęzak. 🔝

#ccgames #chess #checkers #warcaby #draughts #draughtsportrait",a close up of a person with a medal on a poster,"Dzień dobry w czwartek! ☀️

👉 Tydzień temu rozpoczęliśmy serię 𝟏𝟎-𝐭𝐤𝐢 𝐧𝐚𝐣𝐥𝐞𝐩𝐬𝐳𝐲𝐜𝐡 𝐰𝐚𝐫𝐜𝐚𝐛𝐢𝐬𝐭ó𝐰 z Polski, zatem czas na kontynuację! 🇵🇱 

👱‍♂️ Numer 9, to reprezentant klubu Czarna Damka Lututów - Mariusz Ślęzak. 🔝

#ccgames #chess #checkers #warcaby #draughts #draughtsportrait. Image description: a close up of a person with a medal on a poster",0,4,4,0.012845131568610668,0.6889210939407349,0.2982337474822998,10.91592,6.842423
26,2023-06-01,https://scontent.cdninstagram.com/v/t51.29350-15/350442764_9580339405339794_5878696807985564596_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=M-Jd6XTt0D0AX9MVPQ1&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfCT2PkjJ34w68j_JiUOYd2JADyrc8iHp4qc6IT3cAmz6w&oe=647C80D2,"The early game in chess.

#artwork #photoshop #illustration #chess #mood #game #knight","The early game in chess.

#artwork #photoshop #illustration #chess #mood #game #knight",there is a black horse head on a pink background,"The early game in chess.

#artwork #photoshop #illustration #chess #mood #game #knight. Image description: there is a black horse head on a pink background",0,5,5,0.024672238156199455,0.8777493834495544,0.09757840633392334,15.544449,4.9338264
